City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
354,sicuani,-14.2694,-71.2261,11.21,14,0,2.38,PE,1690411210
355,bardai,11.65,7.2333,24.5,79,93,4.97,NG,1690411009
356,uige,-7.6087,15.0613,18.61,72,3,1.15,AO,1690411211
357,benidorm,38.5382,-0.131,27.72,79,5,1.01,ES,1690411211
358,howard springs,-12.497,131.047,19.95,32,77,3.08,AU,1690411038
359,bandarbeyla,9.4942,50.8122,23.75,82,10,13.58,SO,1690411211
360,tsiombe,-25.3,45.4833,18.06,58,0,5.84,MG,1690410958
361,mugia,43.1041,-9.2179,19.39,84,33,4.97,ES,1690410927
362,orange,33.7,-117.7675,41.83,40,40,3.6,US,1690411212
363,conception bay south,47.4999,-52.9981,24.53,64,98,5.42,CA,1690410711
364,duba,27.3513,35.6901,30.92,58,97,1.73,SA,1690411096
365,aksu,41.1231,80.2644,26.41,34,8,0.82,CN,1690411212
366,as samawah,31.332,45.2944,37.63,12,2,3.88,IQ,1690411212
367,celestun,20.8667,-90.4,29.21,73,98,9.27,MX,1690410815
368,novotroitsk,51.203,58.3266,20.39,54,8,1.62,RU,1690411213
369,tyuratam,45.6507,63.3156,28.33,41,100,3.36,KZ,1690411213
370,mozarlandia,-14.7447,-50.5706,27.18,27,2,0.88,BR,1690411213
371,bamboo flat,11.7,92.7167,28.05,83,75,3.6,IN,1690411049
372,mount pearl,47.5166,-52.7813,24.19,50,75,8.23,CA,1690411115
373,villa gesell,-37.2639,-56.973,10.03,86,11,11.14,AR,1690410938
374,kabalo,-6.05,26.9167,23.69,30,9,2.19,CD,1690411214
375,santa terezinha,-29.9002,-50.0904,17.74,90,100,5.64,BR,1690411214
376,pleasanton,37.6624,-121.8747,36.3,47,0,7.2,US,1690411204
377,waverly,42.7392,-84.6208,23.09,88,100,3.74,US,1690410632
378,kananga,-5.8958,22.4178,22.71,32,14,1.51,CD,1690411214
379,dodge city,37.7528,-100.0171,36.79,34,0,5.66,US,1690411215
380,steamboat springs,40.485,-106.8317,29.63,21,0,5.14,US,1690411215
381,kourou,5.1552,-52.6478,26.03,84,16,2.7,GF,1690410940
382,page,36.9147,-111.4558,38.71,15,0,3.6,US,1690411215
383,berezovyy,51.6667,135.7,22.91,75,74,0.78,RU,1690410786
384,penzance,50.1186,-5.5371,16.38,96,100,11.73,GB,1690411216
385,sur,22.5667,59.5289,28.46,72,88,6.12,OM,1690411101
386,bayanhongor,46.7167,100.1167,11.22,59,32,0.96,MN,1690411216
387,jutai,-5.1833,-68.9,27.21,61,65,0.76,BR,1690410934
388,la sarre,48.8002,-79.1996,18.19,95,100,5.15,CA,1690411024
389,nagqu,31.5,92.0,4.18,78,100,1.39,CN,1690411126
390,tadine,-21.55,167.8833,20.91,56,96,8.46,NC,1690410836
391,jayapura,-2.5333,140.7,25.66,90,100,1.4,ID,1690410794
392,xining,36.6167,101.7667,13.47,94,100,1.09,CN,1690410963
393,san borja,-14.8167,-66.85,24.71,67,53,0.8,BO,1690411217
394,neya,58.2972,43.8681,18.55,98,88,3.97,RU,1690411217
395,nouadhibou,20.931,-17.0347,21.99,83,81,8.23,MR,1690410905
396,san pedro del parana,-26.8333,-56.2,17.21,78,76,2.54,PY,1690411217
397,saryozek,44.3583,77.9753,22.63,24,39,1.47,KZ,1690411218
398,copala,16.65,-98.9833,30.57,63,55,3.4,MX,1690410763
399,acarau,-2.8856,-40.12,26.03,80,30,8.28,BR,1690410965
400,richards bay,-28.783,32.0377,18.46,69,0,8.27,ZA,1690410739
401,deqen,29.9618,90.7188,9.74,93,100,1.27,CN,1690411218
402,huambo,-12.7761,15.7392,16.89,39,1,1.03,AO,1690411079
403,tevriz,57.509,72.4042,16.96,80,90,1.7,RU,1690411219
404,port-vila,-17.7338,168.3219,21.78,73,75,5.14,VU,1690410928
405,san miguel,13.4833,-88.1833,30.45,58,78,1.69,SV,1690411098
406,tommot,58.9564,126.2925,20.63,83,7,1.23,RU,1690411219
407,luena,-11.7833,19.9167,17.1,55,0,1.54,AO,1690410737
408,arauca,7.0847,-70.7591,32.0,62,40,2.06,CO,1690410838
409,nizhniy odes,63.6445,54.856,12.07,92,6,1.82,RU,1690410924
410,agropoli,40.3469,14.9966,21.72,68,50,2.11,IT,1690411220
411,challapata,-18.9,-66.7667,7.54,17,0,2.02,BO,1690411097
412,bulawayo,-20.15,28.5833,11.12,73,0,2.38,ZW,1690411220
413,fort mcmurray,56.7268,-111.381,20.77,56,75,4.12,CA,1690410878
414,jahanian shah,31.8055,72.2771,32.54,64,81,3.17,PK,1690411220
415,ilhabela,-23.7781,-45.3581,22.53,69,47,2.05,BR,1690411220
416,vila velha,-20.3297,-40.2925,22.19,87,0,1.54,BR,1690410770
417,waterboro,43.5356,-70.7151,28.93,64,46,2.06,US,1690411221
418,tezu,27.9167,96.1667,24.7,89,100,0.79,IN,1690411221
419,kharp,66.8014,65.8081,16.08,87,100,2.02,RU,1690411221
420,norrtalje,59.758,18.705,15.47,78,20,2.36,SE,1690411221
421,lebrija,36.9208,-6.0753,22.27,88,0,2.06,ES,1690411044
422,dikhil,11.5,42.1667,32.83,33,56,2.73,DJ,1690411222
423,chinde,26.8418,88.0763,18.32,88,97,1.69,NP,1690411222
424,warburg,51.5,9.1667,13.92,87,60,2.06,DE,1690411222
425,la punta,-33.1837,-66.3127,10.27,41,99,3.6,AR,1690410701
426,tierralta,8.1736,-76.0592,27.26,90,100,1.14,CO,1690411222
427,san julian,21.0167,-102.1667,23.25,47,83,6.6,MX,1690411223
428,voss,60.623,6.4229,11.92,94,71,1.92,NO,1690411223
429,pisco,-13.7,-76.2167,21.03,64,0,8.75,PE,1690410767
430,iola,37.9245,-95.4,37.09,30,0,8.75,US,1690411065
431,yallahs,17.8748,-76.5624,33.23,72,98,3.43,JM,1690411224
432,kavieng,-2.5744,150.7967,28.51,75,37,4.79,PG,1690410837
433,korfez,40.7767,29.7297,30.51,30,21,2.08,TR,1690411225
434,taltal,-25.4,-70.4833,14.95,88,26,1.85,CL,1690410623
435,bulgan,48.8125,103.5347,14.45,74,43,1.64,MN,1690411225
436,shingu,33.7333,135.9833,29.63,68,12,1.15,JP,1690410853
437,kamenka,51.3223,42.7678,21.03,53,22,3.56,RU,1690411225
438,pantai remis,4.4557,100.6288,26.01,84,100,1.52,MY,1690411226
439,anna regina,7.2644,-58.5077,26.66,83,35,2.72,GY,1690411226
440,anaconda,46.1285,-112.9423,27.55,25,39,6.47,US,1690411226
441,yarmouth,41.7057,-70.2286,28.03,76,0,7.72,US,1690411015
442,sena madureira,-9.0656,-68.6569,27.52,47,5,0.17,BR,1690411227
443,jinchang,38.4953,102.1739,23.06,45,100,0.91,CN,1690411227
444,bikenibeu village,1.3673,173.1241,30.98,70,20,2.57,KI,1690410893
445,ranikhet,29.65,79.4167,17.26,93,100,0.97,IN,1690411227
446,mogocha,53.7333,119.7667,17.36,94,100,1.38,RU,1690410769
447,kirakira,-10.4544,161.9205,27.09,85,91,5.84,SB,1690410881
448,watertown,42.3709,-71.1828,30.75,56,0,7.2,US,1690410858
449,kerikeri,-35.2268,173.9474,12.73,92,95,0.45,NZ,1690411228
450,aginskoye,51.1,114.53,15.96,83,2,2.18,RU,1690410915
451,saint-francois,46.4154,3.9054,16.69,77,64,0.51,FR,1690410965
452,levanger,63.7464,11.2996,15.03,85,71,1.65,NO,1690411229
453,taksimo,56.3444,114.8794,20.29,75,81,0.47,RU,1690411229
454,murzuq,25.9155,13.9184,32.9,8,0,4.68,LY,1690411072
455,jeddah,21.5169,39.2192,35.92,14,0,2.06,SA,1690410565
456,ar ruways,24.1103,52.7306,33.3,69,99,3.62,AE,1690410950
457,flin flon,54.7682,-101.865,10.91,93,100,7.2,CA,1690411229
458,ksar chellala,35.2122,2.3189,26.28,44,0,3.67,DZ,1690411230
459,san pedro de uraba,8.2752,-76.3764,26.34,87,100,1.49,CO,1690411230
460,kachug,53.9606,105.8817,16.37,80,100,1.44,RU,1690410747
461,pierre,44.3683,-100.351,41.51,16,0,9.77,US,1690410972
462,boguchany,58.3814,97.4531,17.2,94,89,0.64,RU,1690410780
463,begoro,6.3871,-0.3774,21.13,98,63,1.64,GH,1690411230
464,youkounkoun,12.5333,-13.1333,25.18,92,99,2.05,GN,1690411230
465,puerto leguizamo,-0.1934,-74.7819,27.19,71,88,0.52,CO,1690411105
466,chapadinha,-3.7417,-43.3603,26.54,48,8,1.69,BR,1690411231
467,hithadhoo,-0.6,73.0833,28.21,79,45,6.82,MV,1690410757
468,greenland,43.0362,-70.8328,29.5,64,20,1.54,US,1690411231
469,abu dhabi,24.4667,54.3667,37.06,53,0,2.06,AE,1690410857
470,howrah,22.5892,88.3103,28.0,89,40,2.06,IN,1690410929
471,muroto-misakicho,33.2833,134.15,27.61,77,62,1.38,JP,1690411231
472,mazagao,-0.115,-51.2894,25.03,79,72,2.27,BR,1690411165
473,araripina,-7.5761,-40.4983,20.96,48,12,2.46,BR,1690411231
474,hastings,50.8552,0.5729,17.38,51,100,9.19,GB,1690410663
475,namibe,-15.1961,12.1522,16.13,88,84,3.23,AO,1690410899
476,puerto la cruz,10.2167,-64.6167,26.17,85,93,2.09,VE,1690411043
477,morondava,-20.2833,44.2833,20.22,57,0,5.36,MG,1690411232
478,waingapu,-9.6567,120.2641,21.97,80,67,3.28,ID,1690410871
479,yashikira,9.7667,3.4,23.54,88,93,2.28,NG,1690411233
480,enkhuizen,52.7,5.2833,16.68,81,81,1.79,NL,1690411233
481,igrim,63.1906,64.4162,13.96,97,100,1.36,RU,1690411233
482,princeville,45.7668,-61.2985,24.79,77,24,1.84,CA,1690410952
483,carnarvon,-24.8667,113.6333,15.83,57,31,6.04,AU,1690410825
484,camana,-16.6228,-72.7111,17.43,83,79,3.21,PE,1690411233
485,marka,1.7159,44.7717,24.36,84,88,7.54,SO,1690411233
486,acu,-5.5767,-36.9086,27.57,52,7,7.16,BR,1690411234
487,novyy urengoy,66.0833,76.6333,19.24,67,73,2.71,RU,1690411234
488,nabire,-3.3667,135.4833,26.17,81,93,1.66,ID,1690411234
489,kasane,-17.8167,25.15,13.5,58,0,2.33,BW,1690411234
490,usinsk,65.9939,57.5281,13.47,93,72,2.49,RU,1690411234
491,rakvere,59.3464,26.3558,12.29,93,49,3.84,EE,1690411234
492,jamaame,0.0697,42.745,23.81,81,81,5.05,SO,1690411234
493,las vegas,36.175,-115.1372,45.69,12,0,8.05,US,1690410943
494,cockburn town,21.4612,-71.1419,28.66,83,57,9.61,TC,1690410802
495,huaicheng,23.9051,112.1931,26.81,84,46,0.73,CN,1690411235
496,jucas,-6.5253,-39.5275,24.95,39,9,1.17,BR,1690411235
497,vera cruz,-12.6333,-41.0333,19.76,73,77,2.55,BR,1690410950
498,huilong,31.8111,121.655,28.85,89,68,5.68,CN,1690411235
499,esmeraldas,-19.7625,-44.3139,21.48,55,97,2.95,BR,1690411235
500,ha'il,27.5219,41.6907,30.01,17,0,1.03,SA,1690410746
501,bosaso,11.2842,49.1816,33.18,37,20,13.56,SO,1690411236
502,manado,1.487,124.8455,27.43,74,20,4.63,ID,1690411236
503,yurty,56.0498,97.6348,14.75,98,70,1.92,RU,1690411236
504,el porvenir,13.7617,-87.3458,31.63,51,72,2.01,HN,1690410833
505,touros,-5.1989,-35.4608,24.78,84,8,6.61,BR,1690410765
506,woodland park,40.8898,-74.1949,31.21,56,0,4.63,US,1690411236
507,as sulayyil,20.4607,45.5779,33.14,10,11,2.49,SA,1690410878
508,luanda,-8.8368,13.2343,21.0,94,40,2.57,AO,1690410864
509,pereslavl'-zalesskiy,56.7393,38.8563,15.47,97,65,4.49,RU,1690411236
510,mossoro,-5.1875,-37.3442,26.35,63,4,4.01,BR,1690411237
511,lautoka,-17.6167,177.4667,21.92,83,100,3.6,FJ,1690411086
512,gebeit,21.0667,36.3167,32.89,16,39,4.03,SD,1690411237
513,katabu,-4.9333,122.5167,23.55,85,34,1.92,ID,1690411196
514,garoua boulai,5.8833,14.55,18.13,96,100,0.59,CM,1690411237
515,kashary,49.04,41.0056,22.39,46,1,2.46,RU,1690411237
516,port blair,11.6667,92.75,28.02,83,75,3.6,IN,1690410988
517,gazli,40.1333,63.45,32.63,21,9,4.27,UZ,1690411089
518,itoman,26.1247,127.6694,28.01,88,100,4.12,JP,1690410810
519,south hedland,-20.4089,118.5983,15.96,63,44,3.6,AU,1690411238
520,san pedro,14.35,121.0167,26.84,93,100,1.54,PH,1690411238
521,dapa,9.7594,126.0531,27.94,77,100,2.56,PH,1690411238
522,polyarnyy,69.1989,33.4478,10.24,97,100,1.29,RU,1690410799
523,maloye ganyushkino,46.6,49.2667,25.32,50,0,2.62,KZ,1690411238
524,hotan,37.0997,79.9269,26.21,33,3,0.52,CN,1690411238
525,kencong,-8.2833,113.3667,20.58,90,37,1.55,ID,1690410790
526,ola,59.5833,151.2833,16.19,97,100,3.21,RU,1690410812
527,majene,-3.5403,118.9707,24.25,88,19,4.6,ID,1690411239
528,gamay,12.3854,125.2979,27.0,80,100,2.95,PH,1690411085
529,solnechnyy,50.7214,136.6319,22.94,72,14,1.03,RU,1690411239
530,ivdel',60.6911,60.4206,12.76,92,1,1.91,RU,1690411167
531,atyashevo,54.5644,46.0691,18.1,90,29,4.8,RU,1690411239
532,sechura,-5.5569,-80.8222,24.85,64,63,8.44,PE,1690410948
533,merizo village,13.2658,144.6691,26.31,96,100,9.08,GU,1690411239
534,zhuzhou,27.8333,113.15,27.07,92,97,1.82,CN,1690411240
535,opuwo,-18.0607,13.84,16.27,40,0,1.79,NA,1690410804
536,dhidhdhoo,6.8833,73.1,27.58,77,100,3.66,MV,1690411240
537,filey,54.21,-0.2892,13.91,91,100,0.89,GB,1690411240
538,virginia,37.5481,-77.4467,33.51,61,40,4.12,US,1690410689
539,basse-terre,16.1667,-61.6667,27.58,74,20,3.6,GP,1690411240
540,kaiapoi,-43.3783,172.6401,11.93,75,40,2.57,NZ,1690411240
541,taguatinga,-12.3857,-46.5711,25.45,29,21,1.53,BR,1690411240
542,al ghayzah,16.2079,52.176,24.94,89,84,6.11,YE,1690411241
543,christchurch,-43.5333,172.6333,9.15,81,24,2.57,NZ,1690410678
544,takum,7.2667,9.9833,24.01,83,80,1.5,NG,1690411241
545,puyo,-1.4667,-77.9833,22.58,94,40,1.03,EC,1690411241
546,kartaly,53.0522,60.6467,17.37,67,12,2.27,RU,1690411241
547,smithers,54.7804,-127.1743,19.18,52,75,5.14,CA,1690411202
548,ispir,40.4829,40.9956,21.02,68,3,1.2,TR,1690411241
549,mejit,10.2753,170.8646,28.09,79,100,7.93,MH,1690410961
550,garoua,9.3,13.4,26.41,68,97,1.49,CM,1690411241
551,olinda,-8.0089,-34.8553,25.85,78,40,5.14,BR,1690410809
552,lazaro cardenas,17.9583,-102.2,31.02,59,38,4.6,MX,1690410891
553,undurkhaan,47.3194,110.6556,16.6,64,1,1.55,MN,1690411107
554,hue,16.4667,107.6,27.06,83,20,1.03,VN,1690411242
555,bileca,42.8719,18.4297,20.94,91,14,2.79,BA,1690411242
556,zaragoza,41.6561,-0.8773,24.89,47,0,3.6,ES,1690410880
557,kapa'a,22.0752,-159.319,31.18,77,75,6.17,US,1690410957
558,saint-joseph,-21.3667,55.6167,19.21,84,47,4.42,RE,1690410807
559,la rinconada,37.4873,-5.9826,24.1,59,0,5.14,ES,1690411243
560,priob'ye,62.5206,65.5964,14.8,96,99,2.03,RU,1690411243
561,chui,-33.6971,-53.4616,10.77,83,50,6.37,UY,1690410947
562,quellon,-43.1167,-73.6167,8.14,93,100,2.06,CL,1690410740
563,wabag,-5.4781,143.7021,16.98,80,41,0.26,PG,1690411243
564,nykarleby,63.5228,22.5307,14.95,91,32,0.47,FI,1690411243
565,rio grande,-32.035,-52.0986,15.06,85,64,7.07,BR,1690411110
566,balabac,7.9868,117.0645,28.58,75,91,6.93,PH,1690411243
